index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
478939,799,5,31/10/2014,1261,1,0,0,0,10740.9
559551,534,5,14/06/2013,535,1,0,0,0,4511.6
133300,655,3,31/07/2013,811,1,1,0,1,9528.16
88890,486,3,25/02/2015,479,1,0,0,0,4368.2
41376,313,3,13/03/2013,565,1,0,0,0,4980.57
82111,580,1,25/03/2013,1942,1,1,0,1,13289.68
447433,1070,2,14/04/2015,897,1,1,0,0,8116.41
265357,368,3,14/08/2013,809,1,1,0,1,10890.21
667147,867,5,08/03/2013,448,1,1,0,0,4954.4
172389,1023,6,18/05/2013,700,1,0,0,0,5770.34
468421,919,2,28/01/2014,605,1,0,0,0,4436.97
634137,77,2,04/02/2014,713,1,1,0,0,7735.59
20688,1057,5,21/11/2014,654,1,0,0,0,5949.8
163257,1042,5,31/07/2015,729,1,1,0,1,7364.63
331112,607,4,20/02/2014,479,1,1,0,1,4990.39
437436,451,1,14/07/2014,524,1,1,0,0,6489.57
386641,923,6,23/02/2013,487,1,0,0,0,4586.84
394741,586,3,15/05/2013,2218,1,1,0,0,13307.44
489127,222,1,18/08/2014,715,1,1,0,1,7880.14
270759,641,3,14/05/2014,465,1,0,0,0,4223.38
466839,740,3,16/07/2014,496,1,1,0,0,6604.93
337540,368,6,21/03/2015,704,1,0,0,0,7760.57
590440,393,5,27/06/2014,595,1,0,0,0,6118.53
601953,720,7,17/11/2013,0,0,0,0,0,0.0
431873,763,3,09/10/2013,594,1,1,0,1,6440.43
374601,989,2,09/07/2013,581,1,0,0,0,4984.92
218353,647,4,08/05/2014,611,1,1,0,0,6409.82
259023,956,1,13/04/2015,582,1,1,0,0,6060.23
98039,535,6,14/03/2015,651,1,0,0,0,5910.98
164484,567,1,28/01/2013,671,1,0,0,0,4702.94
514233,876,4,05/09/2013,1119,1,0,0,0,8289.7
40932,317,7,25/05/2014,0,0,0,0,0,0.0
463928,492,1,29/04/2013,1257,1,1,0,0,10362.07
313998,791,5,27/03/2015,774,1,0,0,0,6532.5
686712,217,6,15/06/2013,592,1,0,0,0,4556.81
456255,786,1,23/02/2015,562,1,0,0,0,4106.33
605271,14,7,15/02/2015,0,0,0,0,0,0.0
327251,179,6,09/02/2013,967,1,0,0,0,7456.96
109891,690,7,12/04/2015,0,0,0,0,0,0.0
450091,290,7,07/06/2015,0,0,0,0,0,0.0
359594,217,1,23/06/2014,644,1,0,0,0,4846.3
34288,112,2,07/01/2014,829,1,1,0,0,8216.63
116565,700,4,12/06/2014,625,1,0,0,0,5410.28
202010,208,6,04/05/2013,536,1,0,0,0,4653.05
489359,391,3,22/04/2015,539,1,0,0,0,5289.37
104579,1075,1,25/08/2014,1175,1,0,0,0,12047.56
555062,451,4,01/01/2015,0,0,0,a,1,0.0
601668,667,3,07/05/2014,835,1,1,0,0,8913.72
657322,587,6,24/01/2015,723,1,0,0,0,7867.61
315934,713,6,12/04/2014,1394,1,0,0,0,11098.2
389820,416,2,06/01/2015,1506,1,1,0,1,12801.74
620730,1043,3,13/05/2015,1087,1,0,0,0,7967.82
234489,828,7,27/10/2013,0,0,0,0,0,0.0
127506,492,1,27/07/2015,1239,1,1,0,0,10542.23
7363,369,7,07/09/2014,0,0,0,0,0,0.0
422968,32,5,01/05/2015,0,0,1,a,0,0.0
156394,885,4,28/11/2013,673,1,0,0,0,5853.48
162775,1112,5,07/02/2014,924,1,1,0,0,11839.09
399514,877,5,15/11/2013,827,1,0,0,0,6305.38
87796,908,7,08/06/2014,0,0,0,0,0,0.0
151508,692,7,18/05/2014,0,0,0,0,0,0.0
248093,842,4,03/10/2013,0,0,0,a,0,0.0
596828,22,6,20/07/2013,385,1,0,0,0,3772.62
392258,453,6,14/09/2013,982,1,0,0,0,7877.42
678727,914,6,17/05/2014,776,1,0,0,0,6486.74
111962,768,7,31/03/2013,0,0,0,0,0,0.0
467849,831,3,01/07/2015,1712,1,1,0,1,14884.75
677469,235,2,02/04/2013,556,1,0,0,1,5252.72
395833,316,3,22/10/2014,875,1,1,0,0,9018.95
69953,923,6,21/03/2015,515,1,0,0,0,4886.01
484003,469,2,29/01/2013,1177,1,0,0,0,8414.27
535567,816,4,14/02/2013,824,1,0,0,0,5990.4
415526,850,2,06/05/2014,714,1,1,0,0,6997.09
99358,438,7,31/03/2013,0,0,0,0,0,0.0
191231,464,3,02/04/2014,1138,1,1,0,0,9342.14
84466,632,3,10/07/2013,739,1,0,0,1,5792.77
268534,786,3,22/05/2013,555,1,0,0,0,3571.23
95704,1082,1,03/02/2014,1316,1,1,0,0,10890.75
34874,432,6,16/02/2013,964,1,0,0,0,7365.91
241619,307,6,19/07/2014,203,1,0,0,0,1907.33
455255,157,1,03/06/2013,1277,1,1,0,0,13114.16
146950,409,2,26/05/2015,614,1,0,0,0,5056.4
442438,579,7,23/03/2014,0,0,0,0,0,0.0
301409,536,1,14/04/2014,1151,1,1,0,1,11386.81
541420,866,6,15/02/2014,458,1,0,0,0,5705.93
426314,935,6,29/06/2013,346,1,0,0,0,3046.78
137791,808,2,11/03/2014,537,1,0,0,0,5621.48
302064,875,6,20/09/2014,378,1,0,0,0,3704.44
690418,547,5,09/05/2014,480,1,1,0,0,6083.17
127534,379,1,07/01/2013,653,1,1,0,0,6914.04
323087,188,1,09/02/2015,351,1,0,0,0,3609.35
191009,588,1,01/07/2013,813,1,1,0,1,8350.87
37859,593,4,06/06/2013,1622,1,1,0,0,12568.98
123534,762,3,02/01/2013,0,0,0,0,1,0.0
61274,819,7,12/04/2015,0,0,0,0,0,0.0
425478,38,4,09/05/2013,0,0,0,a,0,0.0
529136,375,5,03/10/2014,0,0,1,a,0,0.0
503452,288,5,26/06/2015,357,1,0,0,0,4314.43
501916,359,2,02/12/2014,587,1,1,0,0,7327.51
232574,195,2,25/11/2014,1430,1,1,0,0,13618.34
131926,586,2,03/12/2013,3266,1,1,0,0,13269.94
401670,57,5,19/06/2015,875,1,1,0,0,9122.52
108212,653,5,04/01/2013,515,1,0,0,1,4842.44
232023,893,6,16/02/2013,678,1,0,0,0,6217.66
647129,804,6,09/11/2013,591,1,0,0,0,6439.18
287841,723,5,08/02/2013,514,1,1,0,0,5829.84
206016,747,2,05/08/2014,761,1,1,0,1,9249.01
149811,1054,1,10/11/2014,651,1,1,0,0,8673.5
516585,985,5,28/11/2014,904,1,1,0,0,9777.31
143072,638,4,31/01/2013,425,1,0,0,0,4399.34
546197,672,1,17/02/2014,1572,1,1,0,1,12243.47
515221,732,6,11/07/2015,777,1,0,0,0,7354.78
642547,129,7,17/11/2013,0,0,0,0,0,0.0
523211,1010,1,28/04/2014,930,1,1,0,1,10156.04
314287,63,6,19/07/2014,558,1,0,0,0,4917.49
362014,116,7,22/02/2015,0,0,0,0,0,0.0
629905,769,5,29/11/2013,3726,1,0,0,0,12282.08
235261,354,3,14/08/2013,719,1,1,0,1,8773.12
625712,248,2,14/07/2015,1204,1,1,0,0,9928.69
400094,894,7,09/11/2014,0,0,0,0,0,0.0
313981,72,4,17/04/2014,683,1,1,0,1,7334.17
593518,281,5,26/04/2013,610,1,1,0,0,6132.59
258688,154,2,13/01/2015,720,1,1,0,0,8038.98
325408,193,3,16/04/2014,1167,1,1,0,1,9696.93
188640,878,3,12/03/2014,752,1,0,0,0,7018.87
434322,699,5,26/06/2015,793,1,0,0,0,7077.66
616862,247,3,14/08/2013,737,1,1,0,1,10001.01
345060,747,5,30/05/2014,900,1,0,0,1,8838.4
297281,995,7,28/06/2015,0,0,0,0,0,0.0
460292,146,7,07/07/2013,0,0,0,0,0,0.0
585743,674,4,03/10/2013,0,0,0,a,0,0.0
108841,703,7,14/12/2014,0,0,0,0,0,0.0
86091,260,5,20/02/2015,849,1,1,0,0,7048.54
357179,150,6,08/02/2014,760,1,0,0,0,7185.46
443814,553,6,11/04/2015,949,1,0,0,0,9533.24
176835,49,4,14/11/2013,409,1,0,0,0,5086.52
154538,760,7,16/02/2014,0,0,0,0,0,0.0
261751,787,5,17/04/2015,1308,1,1,0,0,11703.15
214267,1112,1,27/10/2014,705,1,0,0,0,7862.63
241371,1095,5,12/07/2013,698,1,0,0,0,5269.11
293402,60,4,28/11/2013,646,1,0,0,0,6580.73
327529,917,4,04/12/2014,857,1,1,0,0,9331.53
143369,824,3,07/05/2014,1058,1,1,0,0,8874.12
555960,1023,3,18/09/2013,500,1,0,0,0,4421.97
646002,427,6,23/03/2013,691,1,0,0,0,6447.04
270768,63,6,26/01/2013,673,1,0,0,0,6348.19
378398,987,2,17/06/2014,930,1,1,0,0,8239.08
632560,670,2,19/03/2013,819,1,1,0,0,8375.88
641928,607,3,10/04/2013,476,1,1,0,0,4810.15
637821,311,5,27/03/2015,759,1,0,0,0,6393.21
96601,1078,3,26/02/2014,415,1,0,0,0,4418.09
659451,137,2,18/02/2014,1054,1,1,0,0,8989.46
125120,707,6,01/03/2014,635,1,0,0,0,6291.46
653867,478,1,29/12/2014,822,1,0,0,1,7598.61
407032,745,4,03/07/2014,794,1,1,0,0,7973.31
630014,17,5,29/05/2015,893,1,0,0,0,8577.27
504552,720,6,23/05/2015,678,1,0,0,0,6569.18
15116,737,5,09/05/2014,939,1,1,0,0,6670.18
131694,730,1,31/03/2014,1168,1,1,0,0,13213.93
578962,608,4,25/12/2014,0,0,0,c,1,0.0
155372,402,1,16/03/2015,706,1,1,0,0,7984.83
581921,16,1,24/02/2014,871,1,0,0,0,6909.59
405479,519,7,21/07/2013,0,0,0,0,0,0.0
40875,1082,5,02/08/2013,958,1,1,0,1,8590.01
562465,805,2,01/01/2013,0,0,0,a,1,0.0
189546,958,3,15/01/2014,516,1,0,0,0,3634.87
314650,986,5,04/10/2013,1030,1,0,0,0,7892.17
88010,419,5,07/02/2014,839,1,1,0,1,6018.16
109595,424,4,25/07/2013,625,1,0,0,1,5096.63
556961,497,1,29/12/2014,1244,1,0,0,1,10253.56
544517,723,2,16/09/2014,567,1,1,0,0,7106.88
556360,410,4,04/06/2015,0,0,1,a,0,0.0
157209,1039,3,19/03/2014,1145,1,1,0,0,10191.75
698003,539,3,22/04/2015,970,1,0,0,0,8577.89
427871,977,1,20/07/2015,510,1,0,0,0,4374.03
136274,160,3,16/07/2014,582,1,1,0,0,6409.07
572653,1113,6,23/11/2013,685,1,0,0,0,6205.52
236356,343,6,24/08/2013,571,1,0,0,0,5220.24
606666,600,4,19/12/2013,908,1,1,0,0,11129.8
655242,256,1,14/04/2014,1466,1,1,0,1,12915.69
56952,732,3,12/02/2014,484,1,0,0,0,4477.52
700662,410,1,26/08/2013,1089,1,1,0,1,10458.8
323897,946,6,13/06/2015,395,1,0,0,0,3555.97
381479,292,4,09/01/2014,802,1,1,0,0,6484.22
235014,422,6,07/12/2013,452,1,0,0,0,4939.04
481718,1108,6,07/12/2013,217,1,0,0,0,1990.0
76445,378,1,07/04/2014,872,1,0,0,0,6517.59
89369,1105,5,25/10/2013,459,1,1,0,1,4470.91
652595,760,7,21/09/2014,0,0,0,0,0,0.0
341041,705,7,08/06/2014,0,0,0,0,0,0.0
286603,715,6,19/10/2013,263,1,0,0,0,2563.17
513245,252,5,06/06/2014,919,1,1,0,0,11263.01
705809,827,5,14/06/2013,1181,1,0,0,0,8732.81
454204,271,6,01/02/2014,285,1,0,0,0,2923.69
251365,941,5,24/04/2015,531,1,0,0,0,5257.49
638300,832,3,15/04/2015,550,1,1,0,0,6835.43
61392,916,3,28/01/2015,710,1,1,0,0,6657.35
207806,905,1,22/06/2015,809,1,0,0,0,7542.77
20572,772,4,02/01/2014,469,1,0,0,1,3988.27
611147,1,5,30/01/2015,616,1,1,0,0,6095.03
49387,358,1,11/11/2013,1001,1,0,0,0,8026.88
167615,688,7,17/02/2013,0,0,0,0,0,0.0
644133,513,6,06/09/2014,1800,1,0,0,0,14697.28
256282,821,7,17/05/2015,0,0,0,0,0,0.0
532299,723,3,23/07/2014,530,1,0,0,0,5223.04
147893,877,7,13/04/2014,0,0,0,0,0,0.0
43078,41,5,08/11/2013,404,1,1,0,0,5286.52
107940,984,2,11/03/2014,558,1,0,0,0,4121.35
341759,265,7,15/09/2013,0,0,0,0,0,0.0
214287,239,2,21/05/2013,448,1,0,0,1,4207.58
694912,450,3,05/02/2014,985,1,1,0,0,8492.26
252568,88,3,16/10/2013,612,1,0,0,0,5121.68
357950,930,6,25/10/2014,1134,1,0,0,0,6597.72
577909,543,4,18/06/2015,250,1,1,0,0,3074.0
519012,918,5,20/09/2013,548,1,0,0,0,4532.88
486435,333,4,26/02/2015,1242,1,0,0,0,8390.14
403970,220,2,22/10/2013,761,1,1,0,1,6409.0
164419,902,6,23/02/2013,658,1,0,0,0,5694.02
212987,433,7,18/05/2014,161,1,0,0,0,1249.51
224842,179,7,21/04/2013,0,0,0,0,0,0.0
190442,16,7,08/12/2013,0,0,0,0,0,0.0
134572,702,1,10/02/2014,274,1,0,0,0,3008.92
48759,515,1,17/06/2013,760,1,1,0,0,9200.18
508260,521,6,22/06/2013,399,1,0,0,0,4173.69
140839,939,3,15/04/2015,477,1,1,0,0,5214.37
672581,596,5,05/06/2015,791,1,1,0,0,6374.36
263308,722,4,18/09/2014,1480,1,1,0,0,9212.15
647372,568,4,23/07/2015,418,1,0,0,0,4382.99
479566,1043,4,09/07/2015,1077,1,0,0,0,7766.07
503540,69,2,11/06/2013,1112,1,0,0,0,8457.81
274155,27,3,29/10/2014,786,1,0,0,0,6505.01
315050,236,4,10/10/2013,789,1,1,0,1,7011.71
185346,135,3,23/07/2014,441,1,0,0,0,4357.68
358044,152,5,24/05/2013,600,1,0,0,0,5496.48
277975,794,6,18/10/2014,370,1,0,0,0,2557.59
278354,89,7,14/06/2015,0,0,0,0,0,0.0
362830,75,1,09/03/2015,554,1,0,0,0,4982.21
217118,462,4,12/03/2015,555,1,0,0,0,4633.42
40136,786,3,10/12/2014,617,1,0,0,0,5229.12
66959,286,5,23/01/2015,373,1,0,0,0,4119.87
167125,260,1,09/02/2015,931,1,0,0,0,6577.9
475974,581,3,03/04/2013,505,1,0,0,1,4969.92
299745,1050,3,20/02/2013,501,1,1,0,0,7184.71
218222,601,7,29/12/2013,0,0,0,0,1,0.0
224730,730,1,20/10/2014,971,1,1,0,1,9379.37
669202,499,7,21/07/2013,0,0,0,0,0,0.0
709757,785,1,24/06/2013,422,1,0,0,0,4078.12
32687,869,2,23/06/2015,778,1,0,0,0,6462.88
633691,470,5,15/03/2013,1774,1,0,0,0,12147.06
227781,207,2,05/02/2013,1391,1,1,0,0,12597.47
337069,824,2,28/10/2014,869,1,0,0,0,6622.92
706223,795,6,19/07/2014,340,1,0,0,0,3061.26
251901,105,7,09/02/2014,0,0,0,0,0,0.0
172254,443,7,29/06/2014,0,0,0,0,0,0.0
474604,441,3,31/07/2013,808,1,1,0,1,9708.44
109877,678,7,20/01/2013,0,0,0,0,0,0.0
209605,778,1,17/02/2014,1005,1,1,0,0,9348.16
186340,141,7,10/02/2013,0,0,0,0,0,0.0
444282,177,5,26/09/2014,444,1,0,0,0,3617.41
125529,616,6,26/04/2014,566,1,0,0,0,6292.97
454068,417,1,13/05/2013,1037,1,1,0,0,10544.15
446529,208,2,25/03/2014,292,1,0,0,0,1912.73
394229,1082,7,21/07/2013,0,0,0,0,0,0.0
217535,822,2,01/07/2014,760,1,1,0,0,8448.08
131191,904,2,24/06/2014,437,1,0,0,0,4413.61
489404,115,5,26/06/2015,534,1,0,0,0,5254.77
35379,576,2,25/06/2013,566,1,0,0,1,4655.71
616910,829,2,30/07/2013,920,1,1,0,1,8824.87
289636,490,7,03/02/2013,0,0,0,0,0,0.0
396185,74,6,26/07/2014,670,1,0,0,0,4868.8
444111,444,1,28/07/2014,1600,1,1,0,1,13848.61
45,139,6,17/08/2013,314,1,0,0,0,3726.83
466220,856,3,11/03/2015,816,1,0,0,1,6104.18
426651,706,1,23/09/2013,585,1,1,0,0,6646.84
238811,416,3,20/11/2013,1458,1,1,0,0,11759.08
73097,139,5,09/08/2013,441,1,0,0,1,4863.62
463815,701,2,03/03/2015,729,1,1,0,0,7826.46
328483,417,6,05/01/2013,705,1,0,0,0,6014.56
471488,691,6,03/08/2013,673,1,0,0,0,7734.16
171224,602,1,23/09/2013,684,1,1,0,0,7663.57
573744,565,2,29/04/2014,860,1,1,0,0,8195.6
525798,692,1,13/07/2015,939,1,1,0,1,10599.22
708661,282,5,28/03/2014,581,1,0,0,0,5487.46
522894,159,2,05/05/2015,689,1,1,0,0,7866.69
503886,699,3,22/04/2015,762,1,0,0,0,6161.47
406894,1097,5,30/05/2014,2424,1,0,0,0,8394.38
504032,442,5,17/04/2015,549,1,1,0,0,6166.78
624135,148,7,10/03/2013,0,0,0,0,0,0.0
88551,287,1,26/08/2013,961,1,1,0,1,10207.66
492480,388,5,28/06/2013,984,1,0,0,0,8702.32
709809,1012,7,16/06/2013,0,0,0,0,0,0.0
682154,111,2,28/07/2015,600,1,1,0,1,7355.85
487802,962,6,21/09/2013,614,1,0,0,0,5509.96
560655,105,7,05/10/2014,0,0,0,0,0,0.0
242924,960,4,15/08/2013,513,1,1,0,1,5575.39
710635,564,2,19/03/2013,453,1,1,0,0,5185.2
561890,652,5,04/10/2013,746,1,0,0,0,6606.46
81423,1047,6,03/05/2014,426,1,0,0,0,3689.86
227498,408,1,13/01/2014,367,1,0,0,0,3459.17
324781,531,3,17/04/2013,512,1,0,0,0,4120.99
232665,527,3,11/09/2013,1044,1,1,0,0,11894.99
340854,226,5,11/07/2014,581,1,0,0,0,5590.94
559744,676,5,07/06/2013,1906,1,1,0,0,7877.35
394173,449,1,10/03/2014,1513,1,0,0,0,9770.33
314906,452,2,08/01/2013,676,1,1,0,0,6571.37
532890,1082,5,26/06/2015,745,1,0,0,0,5877.5
19838,992,7,20/10/2013,0,0,0,0,0,0.0
151819,245,3,24/07/2013,852,1,0,0,1,6310.6
38382,900,6,18/04/2015,550,1,0,0,0,5465.6
550680,1059,2,24/03/2015,1012,1,0,0,0,6675.97
231631,904,6,05/01/2013,533,1,0,0,0,5621.71
284862,983,2,22/10/2013,1709,1,1,0,1,12633.04
406154,175,3,30/01/2013,548,1,0,0,0,4491.93
581870,411,2,15/10/2013,483,1,0,0,1,4977.16
487993,693,5,16/05/2014,393,1,0,0,0,4561.75
344736,124,2,26/02/2013,509,1,0,0,0,4042.94
703034,683,5,22/05/2015,865,1,1,0,0,7863.76
418905,713,3,22/01/2014,1399,1,1,0,0,10838.85
421796,230,6,11/04/2015,920,1,0,0,0,8041.7
216589,267,7,12/01/2014,0,0,0,0,0,0.0
228877,597,6,25/01/2014,632,1,0,0,0,4872.26
331776,368,7,05/04/2015,0,0,0,0,0,0.0
629503,60,4,02/10/2014,900,1,1,0,0,8531.14
175519,1,2,10/12/2013,581,1,0,0,0,5092.28
40103,14,4,24/07/2014,555,1,0,0,1,4894.75
557271,1058,2,26/08/2014,588,1,0,0,0,5366.1
579181,519,4,01/05/2014,0,0,1,a,1,0.0
286640,538,3,02/10/2013,583,1,0,0,0,4308.69
698579,879,5,23/01/2015,315,1,0,0,0,3134.99
429200,819,6,20/07/2013,386,1,0,0,0,4147.01
408500,169,5,26/12/2014,0,0,0,c,1,0.0
173628,173,5,17/04/2015,995,1,1,0,0,8561.02
335188,937,2,08/10/2013,645,1,1,0,0,7350.61
152968,713,4,13/06/2013,1080,1,0,0,0,8229.06
424262,25,7,08/12/2013,0,0,0,0,0,0.0
667552,817,5,19/09/2014,2934,1,1,0,0,15076.05
194538,749,5,27/12/2013,734,1,0,0,1,7257.38
427817,982,6,09/03/2013,503,1,0,0,0,4993.31
248866,390,4,24/04/2014,871,1,0,0,1,7543.61
256307,926,2,26/05/2015,537,1,0,0,1,5834.23
537635,304,6,09/02/2013,786,1,0,0,0,5693.56
525666,30,3,27/02/2013,737,1,0,0,0,5585.89
491454,153,2,22/01/2013,699,1,1,0,0,7230.16
613622,984,5,21/02/2014,737,1,1,0,0,6597.72
688940,539,4,21/02/2013,1070,1,1,0,0,10562.28
697321,682,2,24/12/2013,637,1,0,0,1,5760.37
9652,269,3,03/04/2013,1145,1,0,0,1,8114.56
612256,550,2,09/09/2014,424,1,0,0,0,4553.31
380294,556,7,15/02/2015,0,0,0,0,0,0.0
566663,310,5,30/05/2014,882,1,0,0,1,9275.45
289663,1062,2,08/10/2013,609,1,1,0,1,6830.23
268023,119,6,30/03/2013,691,1,0,0,0,6915.64
148662,571,4,27/03/2014,469,1,0,0,0,5066.19
313440,431,3,15/05/2013,930,1,1,0,0,8845.15
471327,258,1,17/03/2014,549,1,1,0,0,6328.54
256176,789,7,11/05/2014,0,0,0,0,0,0.0
126012,944,5,21/03/2014,1198,1,1,0,0,8732.76
370144,449,3,24/07/2013,1295,1,0,0,1,8983.28
30020,419,2,23/12/2014,1233,1,0,0,1,11766.62
187528,614,2,19/11/2013,1014,1,1,0,0,7955.18
641789,16,3,03/04/2013,814,1,0,0,1,6985.79
265871,428,5,01/05/2015,0,0,1,a,0,0.0
137278,532,1,21/01/2013,1499,1,1,0,0,13376.86
465660,235,3,13/08/2014,406,1,0,0,1,4141.47
37539,537,4,08/01/2015,657,1,1,0,0,6152.54
86738,154,6,13/04/2013,630,1,0,0,0,6623.15
248000,574,3,23/04/2014,532,1,0,0,1,6066.25
160985,860,5,20/12/2013,1218,1,1,0,1,10871.06
539738,949,6,24/01/2015,314,1,0,0,0,2763.25
138898,1018,2,01/04/2014,1392,1,1,0,0,12249.11
646977,172,2,05/11/2013,957,1,1,0,0,9746.61
521243,365,5,04/04/2014,634,1,1,0,0,6675.36
614058,532,7,14/12/2014,0,0,0,0,0,0.0
658391,685,4,30/07/2015,623,1,1,0,1,7081.47
63236,565,3,16/04/2014,1086,1,1,0,1,9317.64
27491,343,6,28/09/2013,586,1,0,0,0,5163.33
76901,847,5,20/03/2015,934,1,1,0,0,7296.65
356352,718,2,02/12/2014,1070,1,1,0,0,10469.78
631306,520,4,17/07/2014,442,1,1,0,1,4527.46
221538,253,7,26/01/2014,0,0,0,0,0,0.0
8905,398,7,08/09/2013,0,0,0,0,0,0.0
667639,436,1,08/09/2014,579,1,0,0,0,5097.95
549520,593,1,15/09/2014,1395,1,1,0,0,12536.02
459598,1020,7,25/05/2014,0,0,0,0,0,0.0
559192,613,3,12/06/2013,753,1,0,0,0,5562.19
114819,15,3,15/01/2014,572,1,0,0,0,4791.77
397357,325,3,03/07/2013,633,1,1,0,0,6762.66
192015,975,6,06/06/2015,574,1,0,0,0,5076.58
218009,197,5,08/03/2013,1059,1,1,0,1,9129.31
96354,725,7,13/07/2014,0,0,0,0,0,0.0
691888,682,5,06/06/2014,2056,1,1,0,0,13381.5
97116,1060,6,25/04/2015,658,1,0,0,0,6160.16
336788,484,4,03/04/2014,679,1,1,0,0,7013.26
12426,285,2,23/04/2013,443,1,1,0,0,5057.88
99966,430,2,05/02/2013,641,1,1,0,0,7296.81
20577,384,5,02/05/2014,1253,1,1,0,1,11569.94
291209,294,3,24/04/2013,760,1,1,0,0,5858.37
314707,643,6,12/04/2014,889,1,0,0,0,7017.74
135887,813,2,23/04/2013,687,1,1,0,0,6512.93
69875,698,5,18/07/2014,1959,1,1,0,1,15991.37
213848,873,1,02/03/2015,595,1,1,0,0,7440.29
523271,238,1,19/01/2015,1062,1,0,0,0,7006.33
649635,152,5,28/06/2013,550,1,0,0,0,5548.91
515775,704,5,17/01/2014,1072,1,0,0,0,8997.06
413754,451,4,27/11/2014,432,1,1,0,0,4910.47
179269,404,4,29/01/2015,665,1,1,0,0,6561.99
45982,543,1,30/09/2013,212,1,0,0,0,2012.99
282174,143,1,04/02/2013,747,1,1,0,0,7670.65
703390,827,1,21/01/2013,1071,1,1,0,0,9762.36
72259,980,7,11/01/2015,0,0,0,0,0,0.0
150287,834,6,23/08/2014,383,1,0,0,0,3550.11
581698,1095,7,17/02/2013,0,0,0,0,0,0.0
408871,642,5,15/11/2013,431,1,0,0,0,3396.33
254999,738,6,08/03/2014,659,1,0,0,0,7419.17
453756,304,7,29/09/2013,0,0,0,0,0,0.0
524736,517,4,11/04/2013,687,1,1,0,0,6309.52
110671,819,1,18/02/2013,684,1,1,0,0,8043.85
511409,423,3,10/06/2015,1750,1,0,0,0,9776.55
47575,915,4,12/06/2014,438,1,0,0,1,4658.32
245525,553,7,15/02/2015,0,0,0,0,0,0.0
412008,919,1,17/06/2013,886,1,1,0,0,7910.1
614995,876,5,20/03/2015,970,1,1,0,0,8917.8
300037,1079,6,29/03/2014,516,1,0,0,0,5655.26
561482,895,5,19/06/2015,931,1,1,0,0,9912.75
364635,121,1,14/07/2014,602,1,1,0,0,5905.04
172465,978,4,14/05/2015,0,0,0,a,0,0.0
59840,383,7,25/08/2013,0,0,0,0,0,0.0
355772,923,7,05/10/2014,0,0,0,0,0,0.0
184740,769,4,20/02/2014,2922,1,1,0,0,14750.48
89711,81,2,26/11/2013,507,1,0,0,0,5269.42
621301,598,4,21/03/2013,781,1,1,0,0,5884.75
639486,791,5,06/09/2013,661,1,0,0,0,5787.94
302859,726,2,12/11/2013,1014,1,0,0,0,9146.95
521518,671,4,05/09/2013,507,1,0,0,1,4462.5
682495,397,6,04/01/2014,641,1,0,0,0,4731.72
478643,664,4,30/10/2014,791,1,0,0,1,6488.15
541021,399,6,30/03/2013,701,1,0,0,0,6830.06
458050,533,5,24/04/2015,1021,1,0,0,0,9853.41
646303,313,7,09/11/2014,0,0,0,0,0,0.0
497872,318,5,19/12/2014,1037,1,1,0,0,11465.0
349470,72,6,27/07/2013,296,1,0,0,0,2478.83
607952,1,4,12/12/2013,558,1,0,0,0,5338.78
104992,344,4,23/01/2014,972,1,1,0,0,8316.81
243044,133,3,12/11/2014,796,1,1,0,0,6990.82
650142,816,1,07/04/2014,732,1,0,0,0,6177.73
235004,719,3,08/07/2015,428,1,0,0,0,4530.2
556789,1000,2,23/06/2015,623,1,0,0,0,6572.46
72302,999,5,13/06/2014,713,1,0,0,0,8070.56
144079,1019,1,14/04/2014,1089,1,1,0,1,12630.19
15613,840,4,18/12/2014,1397,1,1,0,0,12827.65
254908,510,4,13/06/2013,840,1,0,0,0,6814.43
500984,339,6,10/08/2013,591,1,0,0,0,4952.25
552747,221,6,20/06/2015,516,1,0,0,0,5831.96
126794,148,4,18/04/2013,746,1,0,0,0,7109.61
210542,64,2,24/09/2013,689,1,1,0,0,7312.58
447215,539,4,26/03/2015,985,1,0,0,0,9135.58
135777,636,6,07/09/2013,587,1,0,0,0,5518.21
293916,659,6,08/03/2014,473,1,0,0,0,4139.04
59392,678,6,23/11/2013,635,1,0,0,0,6367.78
710262,224,2,03/12/2013,494,1,1,0,0,6995.18
144687,1094,5,23/05/2014,399,1,1,0,0,5059.84
346113,781,4,09/10/2014,758,1,1,0,0,6068.06
52228,695,7,21/06/2015,0,0,0,0,0,0.0
168362,1,5,08/11/2013,583,1,1,0,0,5105.27
96652,395,2,24/12/2013,562,1,0,0,1,5011.15
409383,1004,5,06/03/2015,555,1,1,0,0,5846.89
244771,421,3,12/06/2013,791,1,0,0,0,6566.75
291900,535,7,31/03/2013,0,0,0,0,0,0.0
185050,664,7,06/04/2014,0,0,0,0,0,0.0
34862,528,7,07/09/2014,0,0,0,0,0,0.0
456320,367,2,03/03/2015,637,1,1,0,0,6745.47
668331,424,3,03/06/2015,1017,1,1,0,0,9448.92
241772,458,5,27/12/2013,799,1,0,0,1,6829.67
54070,586,6,27/07/2013,2191,1,0,0,0,11861.45
179359,393,7,18/01/2015,0,0,0,0,0,0.0
519751,736,4,09/01/2014,563,1,1,0,0,6025.23
322888,685,2,23/07/2013,676,1,0,0,1,5941.32
654794,7,4,31/07/2014,1255,1,1,0,1,11126.5
556446,440,6,12/10/2013,442,1,0,0,0,3726.93
